file_a,split_a,class_a,file_b,split_b,class_b,dhash_distance,phash_distance
bigdata_bored_engaged_ansyah_08_1774442989963_003_jpg.rf.237ef4186f4ac8f0613f3c714b47d1bf.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,5,2
bigdata_bored_engaged_ansyah_08_1774442989963_003_jpg.rf.237ef4186f4ac8f0613f3c714b47d1bf.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442989963_004_jpg.rf.989891dd7b734a2949a789aa8ce898b2.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,1,0
bigdata_bored_engaged_ansyah_08_1774442989963_004_jpg.rf.989891dd7b734a2949a789aa8ce898b2.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,1,0
bigdata_bored_engaged_ansyah_08_1774442989963_004_jpg.rf.989891dd7b734a2949a789aa8ce898b2.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442989963_004_jpg.rf.989891dd7b734a2949a789aa8ce898b2.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,5,2
bigdata_bored_engaged_ansyah_08_1774442989963_004_jpg.rf.989891dd7b734a2949a789aa8ce898b2.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442990994_005_jpg.rf.491c06ab68a9b4aaae833d1ed88cb374.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,1,0
bigdata_bored_engaged_ansyah_08_1774442990994_005_jpg.rf.491c06ab68a9b4aaae833d1ed88cb374.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,3,0
bigdata_bored_engaged_ansyah_08_1774442990994_005_jpg.rf.491c06ab68a9b4aaae833d1ed88cb374.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442990994_005_jpg.rf.491c06ab68a9b4aaae833d1ed88cb374.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442990994_005_jpg.rf.491c06ab68a9b4aaae833d1ed88cb374.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442990994_008_jpg.rf.dab7819dd89f1b03710fe3b7f06251aa.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,5,2
bigdata_bored_engaged_ansyah_08_1774442990994_008_jpg.rf.dab7819dd89f1b03710fe3b7f06251aa.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442990994_008_jpg.rf.dab7819dd89f1b03710fe3b7f06251aa.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442990994_008_jpg.rf.dab7819dd89f1b03710fe3b7f06251aa.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442990994_008_jpg.rf.dab7819dd89f1b03710fe3b7f06251aa.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442990994_009_jpg.rf.b1456769968ad3f7a79b105cc7ad426f.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442990994_009_jpg.rf.b1456769968ad3f7a79b105cc7ad426f.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442990994_009_jpg.rf.b1456769968ad3f7a79b105cc7ad426f.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442990994_009_jpg.rf.b1456769968ad3f7a79b105cc7ad426f.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442990994_009_jpg.rf.b1456769968ad3f7a79b105cc7ad426f.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442991608_010_jpg.rf.6f4052ccc68bea9ea6ff55505b53a548.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442991608_010_jpg.rf.6f4052ccc68bea9ea6ff55505b53a548.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442991608_010_jpg.rf.6f4052ccc68bea9ea6ff55505b53a548.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442991608_010_jpg.rf.6f4052ccc68bea9ea6ff55505b53a548.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442991608_010_jpg.rf.6f4052ccc68bea9ea6ff55505b53a548.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442991608_012_jpg.rf.267823147e69e7bc005fe1eab622c546.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442991608_012_jpg.rf.267823147e69e7bc005fe1eab622c546.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442991608_012_jpg.rf.267823147e69e7bc005fe1eab622c546.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,3,0
bigdata_bored_engaged_ansyah_08_1774442991608_012_jpg.rf.267823147e69e7bc005fe1eab622c546.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,3,0
bigdata_bored_engaged_ansyah_08_1774442991608_012_jpg.rf.267823147e69e7bc005fe1eab622c546.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,2,0
bigdata_bored_engaged_ansyah_08_1774442991608_013_jpg.rf.719f5586536602db15172c3fc4da63ad.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,5,2
bigdata_bored_engaged_ansyah_08_1774442991608_013_jpg.rf.719f5586536602db15172c3fc4da63ad.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442991608_013_jpg.rf.719f5586536602db15172c3fc4da63ad.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,1,0
bigdata_bored_engaged_ansyah_08_1774442991608_013_jpg.rf.719f5586536602db15172c3fc4da63ad.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,1,0
bigdata_bored_engaged_ansyah_08_1774442991608_013_jpg.rf.719f5586536602db15172c3fc4da63ad.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,2,0
bigdata_bored_engaged_ansyah_08_1774442991608_014_jpg.rf.ddf3a360822d80c5866ac3aaa07c5c53.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442991608_014_jpg.rf.ddf3a360822d80c5866ac3aaa07c5c53.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442991608_014_jpg.rf.ddf3a360822d80c5866ac3aaa07c5c53.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442991608_014_jpg.rf.ddf3a360822d80c5866ac3aaa07c5c53.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,0,2
bigdata_bored_engaged_ansyah_08_1774442991608_014_jpg.rf.ddf3a360822d80c5866ac3aaa07c5c53.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442992290_015_jpg.rf.3ba757d0178854101260f4d357afaf23.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442992290_015_jpg.rf.3ba757d0178854101260f4d357afaf23.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442992290_015_jpg.rf.3ba757d0178854101260f4d357afaf23.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,3,0
bigdata_bored_engaged_ansyah_08_1774442992290_015_jpg.rf.3ba757d0178854101260f4d357afaf23.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,1,0
bigdata_bored_engaged_ansyah_08_1774442992290_015_jpg.rf.3ba757d0178854101260f4d357afaf23.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,0,0
bigdata_bored_engaged_ansyah_08_1774442992290_016_jpg.rf.06167b60e93613997cd41cb250493060.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442992290_016_jpg.rf.06167b60e93613997cd41cb250493060.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_016_jpg.rf.06167b60e93613997cd41cb250493060.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,0,2
bigdata_bored_engaged_ansyah_08_1774442992290_016_jpg.rf.06167b60e93613997cd41cb250493060.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_016_jpg.rf.06167b60e93613997cd41cb250493060.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442992290_017_jpg.rf.89fa4455b9eccb0136b2b2060cdcdbb4.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_017_jpg.rf.89fa4455b9eccb0136b2b2060cdcdbb4.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,0,2
bigdata_bored_engaged_ansyah_08_1774442992290_017_jpg.rf.89fa4455b9eccb0136b2b2060cdcdbb4.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_017_jpg.rf.89fa4455b9eccb0136b2b2060cdcdbb4.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442992290_017_jpg.rf.89fa4455b9eccb0136b2b2060cdcdbb4.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442992290_018_jpg.rf.48b5808cdf17d1f2cc0a289b468e3d10.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442992290_018_jpg.rf.48b5808cdf17d1f2cc0a289b468e3d10.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442992290_018_jpg.rf.48b5808cdf17d1f2cc0a289b468e3d10.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442992290_018_jpg.rf.48b5808cdf17d1f2cc0a289b468e3d10.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,3,2
bigdata_bored_engaged_ansyah_08_1774442992290_018_jpg.rf.48b5808cdf17d1f2cc0a289b468e3d10.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442992290_019_jpg.rf.2781e7163fd436f9c6e0ae277e131b89.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442992290_019_jpg.rf.2781e7163fd436f9c6e0ae277e131b89.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_019_jpg.rf.2781e7163fd436f9c6e0ae277e131b89.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_019_jpg.rf.2781e7163fd436f9c6e0ae277e131b89.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992290_019_jpg.rf.2781e7163fd436f9c6e0ae277e131b89.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442992774_020_jpg.rf.06cecb7bec37d72145d8c581bc96023b.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442992774_020_jpg.rf.06cecb7bec37d72145d8c581bc96023b.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,4,2
bigdata_bored_engaged_ansyah_08_1774442992774_020_jpg.rf.06cecb7bec37d72145d8c581bc96023b.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992774_020_jpg.rf.06cecb7bec37d72145d8c581bc96023b.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,0,2
bigdata_bored_engaged_ansyah_08_1774442992774_020_jpg.rf.06cecb7bec37d72145d8c581bc96023b.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,1,2
bigdata_bored_engaged_ansyah_08_1774442992774_021_jpg.rf.3932ee4d2493a70d7c774f83efceed33.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_006_jpg.rf.9bf3ff2fa5fc3c61ee89baec7d65cefe.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992774_021_jpg.rf.3932ee4d2493a70d7c774f83efceed33.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442990994_007_jpg.rf.a0282594112e0a7cf2dd18000494336d.jpg,val,bored,2,2
bigdata_bored_engaged_ansyah_08_1774442992774_021_jpg.rf.3932ee4d2493a70d7c774f83efceed33.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442991608_011_jpg.rf.2528f51244a9e742f5afbb53090bfefd.jpg,val,bored,2,0
bigdata_bored_engaged_ansyah_08_1774442992774_021_jpg.rf.3932ee4d2493a70d7c774f83efceed33.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_022_jpg.rf.bc2bb9067e93fc034766c21a00bfcfe3.jpg,val,bored,2,0
bigdata_bored_engaged_ansyah_08_1774442992774_021_jpg.rf.3932ee4d2493a70d7c774f83efceed33.jpg,train,bored,bigdata_bored_engaged_ansyah_08_1774442992774_023_jpg.rf.10c06ea0057843e6ca9549e95ed55c81.jpg,val,bored,1,0
bigdata_bored_engaged_ardiansyah_26_1774441955582_000_jpg.rf.61aac073a65034d2ada9c37dec642107.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441955583_003_jpg.rf.3d18f55bf69273b34f5cae54f5be7061.jpg,val,bored,3,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_000_jpg.rf.61aac073a65034d2ada9c37dec642107.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,4,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_000_jpg.rf.61aac073a65034d2ada9c37dec642107.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,3,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_000_jpg.rf.61aac073a65034d2ada9c37dec642107.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441955582_001_jpg.rf.3c132875e28e42590546effcdec01096.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441955583_003_jpg.rf.3d18f55bf69273b34f5cae54f5be7061.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_001_jpg.rf.3c132875e28e42590546effcdec01096.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,1,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_001_jpg.rf.3c132875e28e42590546effcdec01096.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_001_jpg.rf.3c132875e28e42590546effcdec01096.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,4,4
bigdata_bored_engaged_ardiansyah_26_1774441955582_002_jpg.rf.d89f86ad56609513b11809cb9057efd0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441955583_003_jpg.rf.3d18f55bf69273b34f5cae54f5be7061.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_002_jpg.rf.d89f86ad56609513b11809cb9057efd0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,1,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_002_jpg.rf.d89f86ad56609513b11809cb9057efd0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_002_jpg.rf.d89f86ad56609513b11809cb9057efd0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,4,4
bigdata_bored_engaged_ardiansyah_26_1774441955583_004_jpg.rf.8d04192ebe136e0b630278728e3a1949.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441955583_003_jpg.rf.3d18f55bf69273b34f5cae54f5be7061.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955583_004_jpg.rf.8d04192ebe136e0b630278728e3a1949.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,3,2
bigdata_bored_engaged_ardiansyah_26_1774441955583_004_jpg.rf.8d04192ebe136e0b630278728e3a1949.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955583_004_jpg.rf.8d04192ebe136e0b630278728e3a1949.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,4,2
bigdata_bored_engaged_ardiansyah_26_1774441956742_005_jpg.rf.b8cf03de9d3fb13f90c1563b1c88aeef.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,3,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_005_jpg.rf.b8cf03de9d3fb13f90c1563b1c88aeef.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,2,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_005_jpg.rf.b8cf03de9d3fb13f90c1563b1c88aeef.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441956742_006_jpg.rf.03b167b86d866eb1639dbd0bd18f1f46.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_006_jpg.rf.03b167b86d866eb1639dbd0bd18f1f46.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,4,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_006_jpg.rf.03b167b86d866eb1639dbd0bd18f1f46.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441956742_007_jpg.rf.faa8fa705f91d6d21419b50bd57d4fc8.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441955583_003_jpg.rf.3d18f55bf69273b34f5cae54f5be7061.jpg,val,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_007_jpg.rf.faa8fa705f91d6d21419b50bd57d4fc8.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_012_jpg.rf.0096f72515c6cf894a641fc9124db463.jpg,val,bored,2,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_007_jpg.rf.faa8fa705f91d6d21419b50bd57d4fc8.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_015_jpg.rf.e052ffb5c77260800fb363ca149520ae.jpg,val,bored,3,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_007_jpg.rf.faa8fa705f91d6d21419b50bd57d4fc8.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441958093_019_jpg.rf.d8257ccec73373ac0e347944beaa34b4.jpg,val,bored,3,2
